Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_40K_to_60K,Income_Category_60K_to_80K,Income_Category_80K_to_120K,Income_Category_Above_120K,Income_Category_Less_than_40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Clusters,target
-0.6643815436445972,0.5033681273277852,-0.24147306395666054,0.12057904959740082,1.6414782926434333,-1.315635733377402,0.5394882707013967,0.15729357061892932,0.5252735035733421,-0.48787696858723334,-0.9938547378307518,-1.868600640386471,3.834002603581665,-0.6525498772755901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
1.8304982740982232,-1.036462419552892,2.5133402808720633,-1.1661480687091097,-0.3375979225598582,0.4924037661358222,-0.5984548267067871,1.6616857037576631,-0.747300650831614,4.8863100138355415,-0.9031854741645244,-1.4851554438304242,1.809424868560298,1.8612537593663028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
-0.1654055800960332,-0.26654714611255337,0.13418330124725636,1.4073061679039114,-1.327136030161504,-0.4116159836207899,0.6423674813063717,-0.0071342808008018005,0.64287220439102,0.9400691481346073,-0.9411605878429119,-1.868600640386471,0.8265385822636179,-0.7069612114020379,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0
0.08408240167824883,-1.036462419552892,0.7602772432537845,0.7639426087506561,-0.3375979225598582,-2.219655483134014,1.3585608308548023,0.781873991310296,1.2881799490088859,0.6663414580281845,-0.9496976289023944,-1.6129705093491065,0.9105459571607701,-0.6851966777514589,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
1.9552422649853642,-1.8063776929932305,1.636808762062924,-1.1661480687091097,0.6519401850417875,0.4924037661358222,-0.7915266457961451,-1.4268583411935547,-0.6634414463102708,1.3096015297782784,-1.0927666618302727,-2.081625749584275,-0.4713753598973831,-0.9971549934097601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1
-0.6643815436445972,0.5033681273277852,-0.36669185235796614,0.12057904959740082,-0.3375979225598582,-1.315635733377402,-0.4579449315810618,-0.5924483489143222,-0.4047353053253006,3.868955432273336,-1.0224096682710897,-1.9964157059051533,3.607182691359354,-0.44578680759508815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
0.08408240167824883,1.2732834007681237,0.008964512845950725,-0.5227845095558545,0.6519401850417875,-0.4116159836207899,-0.6755867268501962,0.4873763469764492,-0.71913856719333,-0.8528472220624647,-0.965005426664225,-1.7833905967073496,-1.5088664398772123,1.2736113508006655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
0.9572903378882359,-0.26654714611255337,0.7602772432537845,0.12057904959740082,-0.3375979225598582,0.4924037661358222,0.3944670946828329,-1.4268583411935547,0.5223032838146169,1.4373411184946094,-0.9697155182832498,-1.868600640386471,0.15867995183125813,-0.9971549934097601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
-0.6643815436445972,0.5033681273277852,-0.9927857943644943,1.4073061679039114,-1.327136030161504,-0.4116159836207899,-0.09506189781078624,0.6211273604447379,-0.1507265118846848,0.16906948766818236,-0.9870839811284037,-1.8259956185469102,0.5073105576544394,-0.21725920426400697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
1.581010292323941,-1.036462419552892,1.261152396859007,0.12057904959740082,-1.327136030161504,-0.4116159836207899,0.6769172910710372,0.25914067261771795,0.6535429938945886,0.7347733805547902,-0.9441043951048024,-1.7833905967073496,2.4688827615029427,-0.6598047218257832,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
2.0799862558725053,-1.036462419552892,2.5133402808720633,-0.5227845095558545,0.6519401850417875,-0.4116159836207899,0.17418454962276875,-0.18751408795528293,0.19095876850793223,0.37892738341643983,-0.735977221689144,-1.0591052254348166,1.2087721380456602,-0.638040188175204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
-0.29014957098317423,0.5033681273277852,-0.24147306395666054,0.7639426087506561,-0.3375979225598582,-0.4116159836207899,0.16153095687456326,-1.4268583411935547,0.289416053102714,-1.0718293741476028,-0.9867896004022146,-1.9964157059051533,3.607182691359354,-0.9971549934097601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0
0.08408240167824883,1.2732834007681237,0.7602772432537845,1.4073061679039114,-2.3166741377631497,-2.219655483134014,-0.42328509057510766,0.24441579040102565,-0.44510829241612176,-0.09553394610136029,-0.988850265485538,-1.144315269113938,0.7887352635598994,0.036660354992749826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
0.832546347001095,0.5033681273277852,-0.36669185235796614,-0.5227845095558545,-0.3375979225598582,0.4924037661358222,-0.6468685728738341,0.7953718000089306,-0.7180384858012095,0.9902525579874516,-0.9909109305688614,-1.698180553028228,7.807551436216962,1.3896888636037543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
0.832546347001095,-0.26654714611255337,1.5115899736616183,-1.1661480687091097,2.631016400245079,-1.315635733377402,-0.6800980077430346,0.6468959043239495,-0.7379499589985901,2.5687489042678253,-0.8266464853553714,-1.655575531188667,3.728993384960225,1.505766376406843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
-0.6643815436445972,1.2732834007681237,0.008964512845950725,0.12057904959740082,-1.327136030161504,-0.4116159836207899,0.03202418587771234,1.6616857037576631,-0.11695401314658647,4.407286556149301,-0.8287071504386948,-1.7407855748677887,4.010418090865684,0.025778088167460234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
0.832546347001095,-0.26654714611255337,0.259402089648562,0.7639426087506561,-0.3375979225598582,0.4924037661358222,-0.6582017907265747,0.40148120071241056,-0.6940567114529834,4.516777632191871,-0.8811069197003457,-1.5703654875095456,1.2087721380456602,1.041456325194488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0
1.4562663014368,-1.8063776929932305,1.636808762062924,1.4073061679039114,-0.3375979225598582,-0.4116159836207899,0.4316576542384282,0.6542583454322957,0.37291223076465746,-1.0992021431582453,-0.9164326068430317,-1.7407855748677887,0.007466677016384131,-0.5074529862717291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
1.082034328775377,-1.036462419552892,0.008964512845950725,0.12057904959740082,-0.3375979225598582,-1.315635733377402,-0.562474610805368,0.9217603723688732,-0.6449930813644106,-1.1402612966742087,-0.8822844426051019,-0.9312901599161342,-0.9628185030457231,0.9761627242427504,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0
1.082034328775377,0.5033681273277852,0.008964512845950725,1.4073061679039114,-0.3375979225598582,0.4924037661358222,-0.6158397628304085,1.392956603303028,-0.7405901543396791,4.39816229981242,-0.7439255012962485,-1.1869202909534988,1.9480370371405988,1.7488036688383104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
-0.5396375527574563,1.2732834007681237,0.008964512845950725,-1.1661480687091097,0.6519401850417875,0.4924037661358222,0.7483275666674316,-1.4268583411935547,0.876089459520559,0.4792942031221284,-1.012106342854473,-1.8259956185469102,2.0488458870171815,-0.9971549934097601,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0
1.331522310549659,-1.036462419552892,1.636808762062924,-0.5227845095558545,0.6519401850417875,-0.4116159836207899,-0.545749862129479,-0.3396712041944371,-0.5151834770941955,2.5550625197625045,-0.865504741212326,-1.5703654875095456,-0.6561915846711176,-0.12294622511149729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
2.4542182285339282,-1.8063776929932305,2.5133402808720633,0.7639426087506561,1.6414782926434333,0.4924037661358222,-0.0825183363038695,-0.6844788627686493,-0.021136923892893806,1.332412170620481,-1.089234093116004,-2.081625749584275,-2.39094387629731,-0.7178434782273275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1
-0.1654055800960332,0.5033681273277852,0.6350584548524789,-1.1661480687091097,-0.3375979225598582,-0.4116159836207899,2.6180884498870474,-0.7176098477562071,2.6818730646863056,1.286790888936077,-0.9700098990094388,-1.5703654875095456,-1.0006218217494416,-0.9318613924580226,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
0.5830583652268129,-0.26654714611255337,1.0107148200563958,0.12057904959740082,-1.327136030161504,-2.219655483134014,-0.2670407279450921,1.2776116926056047,-0.3815235879515588,0.1964422566788247,-0.8999472861764449,-1.5703654875095456,-0.6561915846711176,0.2905799142495067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
0.45831437433967187,-1.036462419552892,0.8854960316550902,-0.5227845095558545,-0.3375979225598582,0.4924037661358222,0.9541960191186704,1.6616857037576631,0.8050242015895769,3.1435770534913146,-0.7795455691651235,-1.357340378311742,2.0488458870171815,-0.4711787635207638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0
0.33357038345253087,0.5033681273277852,0.13418330124725636,0.7639426087506561,-0.3375979225598582,-1.315635733377402,-0.5200025516679131,-1.4268583411935547,-0.3919743611767032,2.071476933907823,-0.7795455691651235,-1.3999454001513025,1.2087721380456602,-0.9971549934097601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
-1.0386135163060204,1.2732834007681237,-0.9927857943644943,-1.1661480687091097,0.6519401850417875,0.4924037661358222,0.13182252172660255,1.0947777384150081,0.03364712943470545,0.9902525579874516,-0.9897334076641051,-1.7833905967073496,0.8601415322224788,-0.23902373791458614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0
0.33357038345253087,1.2732834007681237,-0.7423482175618831,-0.5227845095558545,-0.3375979225598582,0.4924037661358222,2.848053744180521,-1.4268583411935547,2.975374780104046,3.9282630984630607,-0.8713923557361071,-1.5703654875095456,2.6074949300832433,-0.9971549934097601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
1.206778319662518,-0.26654714611255337,1.1359336084577014,1.4073061679039114,-0.3375979225598582,-2.219655483134014,-0.6985832562795435,0.3278567896289489,-0.7278292101910817,7.098942175529128,-0.7839612800579592,-1.6129705093491065,-0.5217797848356744,1.2736113508006655,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
1.581010292323941,-1.036462419552892,2.012465127266841,-0.5227845095558545,-0.3375979225598582,-0.4116159836207899,-0.6694249773380265,1.051830165282989,-0.7635818554349969,7.285989430435186,-0.7904376560341183,-1.6129705093491065,4.149030259445985,1.8793908707417855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
-0.040661589208892186,0.5033681273277852,0.5098396664511733,0.12057904959740082,0.6519401850417875,0.4924037661358222,1.1912033128546236,0.33399215721923736,1.16101054007976,0.12344820598377845,-0.9382167805810214,-1.6129705093491065,0.3686983890741387,-0.7287257450526171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
0.7078023561139539,-1.036462419552892,0.5098396664511733,0.7639426087506561,-1.327136030161504,-1.315635733377402,-0.4276863402266574,0.07876086546323684,-0.43465751919097734,-0.6201786854720047,-0.9608840964975782,-1.0591052254348166,-0.4713753598973831,-0.05765262415975975,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
0.7078023561139539,0.5033681273277852,0.6350584548524789,1.4073061679039114,0.6519401850417875,-0.4116159836207899,-0.6612826654826596,0.47387853827781456,-0.7036274195644315,2.5596246479309444,-0.7436311205700594,-1.4851554438304242,1.809424868560298,1.1466515711722869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
0.9572903378882359,-1.036462419552892,0.5098396664511733,-1.1661480687091097,0.6519401850417875,-1.315635733377402,-0.7915266457961451,-0.4353829386029373,-0.7523280227936046,1.0814951213562594,-1.088939712389815,-1.9538106840655924,0.7887352635598994,1.041456325194488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1
2.4542182285339282,-1.8063776929932305,2.262902704069452,-0.5227845095558545,1.6414782926434333,-0.4116159836207899,-0.6008755140151394,1.2469348546541623,-0.7125380788406073,2.117098215592227,-0.723613231189204,-1.144315269113938,5.085712489549232,1.4948841095815537,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0
0.33357038345253087,-0.26654714611255337,0.008964512845950725,0.12057904959740082,-0.3375979225598582,-2.219655483134014,1.2247628414476903,1.6616857037576631,1.0755342159119996,-0.4376935587343891,-0.8802237775217786,-1.2721303346326203,-1.9415044205975458,-0.5364723644725012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
1.206778319662518,-0.26654714611255337,0.008964512845950725,-1.809511627862365,0.6519401850417875,0.4924037661358222,0.7852980637404493,-1.4268583411935547,0.9130521942958068,1.2822287607676361,-1.119260927187287,-2.1242307714238358,-1.4626623836837784,-0.9971549934097601,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
0.33357038345253087,1.2732834007681237,0.008964512845950725,1.4073061679039114,1.6414782926434333,-0.4116159836207899,-0.5869015463714691,1.272703398533374,-0.7008772160841303,-0.3738237643762236,-0.9867896004022146,-1.3999454001513025,-0.4713753598973831,1.4223356640796232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
0.33357038345253087,0.5033681273277852,0.008964512845950725,-1.1661480687091097,-0.3375979225598582,-2.219655483134014,-0.6414770420506857,1.4727163819767781,-0.7733725798248691,-0.04535053624851599,-0.9152550839382755,-1.0591052254348166,-0.4713753598973831,2.0607619844966116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
1.206778319662518,-0.26654714611255337,1.7620275504642295,0.12057904959740082,-0.3375979225598582,0.4924037661358222,-0.45926530647652675,0.8800398727549116,-0.5380651700503012,1.583329219884702,-0.877279970259888,-1.5277604656699848,2.960325904651283,0.533617206680974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0
